s1_id,entity_type,error_type,num_true_matches,num_pred_matches,top_probability,second_probability,margin,has_address,country
S1-86242664,multi_match,underprediction,3,2,0.9994,0.983,0.0164,True,US
S1-951540312,multi_match,underprediction,4,1,0.9998,0.9977,0.0021,True,US
S1-834030197,multi_match,underprediction,4,2,0.9997,0.9865,0.0132,True,US
S1-359291254,multi_match,underprediction,3,1,0.9961,0.0007,0.9954,True,US
S1-774724552,multi_match,underprediction,3,1,0.9901,0.0002,0.9899,True,US
S1-82675260,multi_match,underprediction,6,1,0.9997,0.9989,0.0008,True,US
S1-236993990,multi_match,underprediction,4,2,0.9998,0.978,0.0218,True,US
S1-17736946,multi_match,underprediction,5,2,0.9913,0.9857,0.0056,True,INDIA
S1-692808768,multi_match,perfect,2,2,0.9988,0.9829,0.0158,True,INDIA
S1-377918383,multi_match,false_negative_miss,3,0,0.0056,0.0004,0.0052,True,INDIA
S1-473629586,singleton,perfect,0,0,0.0346,0.0001,0.0345,True,US
S1-715555711,multi_match,perfect,2,2,0.9998,0.9937,0.0061,True,INDIA
S1-216857464,multi_match,false_negative_miss,3,0,0.3702,0.0012,0.3689,True,US
S1-29277669,multi_match,underprediction,6,1,0.9998,0.9764,0.0234,True,US
S1-910720284,singleton,perfect,0,0,0.0002,0.0001,0.0001,True,INDIA
S1-269511235,multi_match,underprediction,5,2,0.9998,0.9997,0.0001,True,US
S1-417619097,multi_match,underprediction,5,2,0.9979,0.9943,0.0036,True,US
S1-987088437,multi_match,false_negative_miss,2,0,0.0004,0.0001,0.0003,True,INDIA
S1-610844063,multi_match,false_negative_miss,3,0,0.3339,0.0805,0.2534,True,US
S1-422946530,multi_match,underprediction,3,1,0.9998,0.0,0.9998,True,US
S1-619175154,single_match,perfect,1,1,0.999,0.3457,0.6533,True,INDIA
S1-853723673,multi_match,underprediction,3,1,0.9993,0.5236,0.4757,True,INDIA
S1-169588131,multi_match,underprediction,5,1,0.9972,0.0071,0.9901,True,INDIA
S1-956410768,multi_match,underprediction,4,1,0.9966,0.9948,0.0018,True,US
S1-849203349,multi_match,underprediction,4,2,0.999,0.9971,0.0019,True,US
S1-19675369,multi_match,underprediction,3,2,0.9938,0.8813,0.1126,True,US
S1-964589910,multi_match,underprediction,5,2,0.9994,0.9994,0.0,True,US
S1-402303273,multi_match,underprediction,3,1,0.9734,0.0,0.9734,True,US
S1-186449975,multi_match,false_negative_miss,4,0,0.3048,0.0009,0.3039,True,US
S1-415270944,multi_match,underprediction,3,1,0.9874,0.0002,0.9872,True,INDIA
S1-539063724,multi_match,underprediction,5,2,0.9999,0.9992,0.0007,True,US
S1-681500515,single_match,perfect,1,1,0.9946,0.0009,0.9937,True,INDIA
S1-526724335,multi_match,underprediction,4,2,0.9997,0.9995,0.0001,True,US
S1-754313110,multi_match,false_negative_miss,3,0,0.0,0.0,0.0,True,INDIA
S1-597011311,multi_match,underprediction,6,2,0.9997,0.9991,0.0006,True,US
S1-716104263,multi_match,underprediction,4,1,0.5267,0.0268,0.4999,True,INDIA
S1-603870940,multi_match,underprediction,5,1,0.9998,0.9961,0.0037,True,INDIA
S1-910797227,multi_match,underprediction,2,1,0.9992,0.0004,0.9987,True,INDIA
S1-921663770,multi_match,false_negative_miss,6,0,0.0002,0.0002,0.0,True,US
S1-320299518,single_match,perfect,1,1,0.9998,0.0008,0.9989,True,INDIA
S1-170132268,multi_match,underprediction,3,1,0.9996,0.9987,0.0009,True,US
S1-315062369,singleton,perfect,0,0,0.3982,0.345,0.0532,True,US
S1-310608040,multi_match,underprediction,4,1,0.9999,0.9995,0.0004,True,US
S1-548652371,multi_match,false_negative_miss,4,0,0.0002,0.0002,0.0001,True,INDIA
S1-745697841,multi_match,underprediction,2,1,0.9978,0.0,0.9978,True,INDIA
S1-746420613,singleton,perfect,0,0,0.0004,0.0003,0.0001,True,INDIA
S1-280768508,multi_match,underprediction,2,1,0.8984,0.029,0.8694,True,INDIA
S1-664678323,multi_match,underprediction,3,1,0.7974,0.5267,0.2707,True,INDIA
S1-415345782,multi_match,false_negative_miss,3,0,0.0002,0.0001,0.0001,True,US
S1-725036856,multi_match,false_negative_miss,3,0,0.0,0.0,0.0,True,US
S1-170143445,multi_match,underprediction,4,1,0.9952,0.473,0.5222,True,US
S1-379856441,multi_match,underprediction,3,2,0.9993,0.9989,0.0004,True,US
S1-726519209,multi_match,underprediction,3,1,0.9975,0.9975,0.0,True,US
S1-273851570,multi_match,false_negative_miss,3,0,0.0008,0.0004,0.0004,True,INDIA
S1-312495182,multi_match,underprediction,2,1,0.9554,0.0009,0.9545,True,INDIA
S1-567382409,multi_match,underprediction,2,1,0.991,0.5797,0.4112,True,US
S1-543796394,multi_match,underprediction,6,1,0.9998,0.9998,0.0,True,US
S1-41282936,single_match,perfect,1,1,0.9994,0.0007,0.9987,True,US
S1-843155073,multi_match,underprediction,2,1,0.993,0.3253,0.6677,True,US
S1-208634662,multi_match,underprediction,4,1,0.9995,0.994,0.0056,True,US
S1-100362571,multi_match,underprediction,4,1,0.9855,0.5267,0.4588,True,INDIA
S1-798582062,multi_match,underprediction,4,2,0.9997,0.9992,0.0004,True,US
S1-20183880,multi_match,underprediction,3,1,0.5553,0.0126,0.5427,True,US
S1-986166470,multi_match,underprediction,5,2,0.9997,0.9993,0.0004,True,US
S1-47472366,multi_match,underprediction,4,1,0.9991,0.0254,0.9737,True,US
S1-669462328,multi_match,underprediction,3,1,0.9996,0.7703,0.2292,True,INDIA
S1-196855795,multi_match,underprediction,6,2,0.9999,0.9991,0.0008,True,US
S1-40785596,multi_match,underprediction,3,1,0.9996,0.9989,0.0006,True,US
S1-497350068,single_match,perfect,1,1,0.9966,0.0009,0.9956,True,US
S1-403597952,multi_match,false_negative_miss,3,0,0.0083,0.0019,0.0064,True,INDIA
S1-756399059,multi_match,false_negative_miss,2,0,0.0002,0.0001,0.0001,True,US
S1-102806263,multi_match,false_negative_miss,3,0,0.0027,0.0003,0.0024,True,US
S1-657565583,multi_match,underprediction,3,2,0.9999,0.9957,0.0041,True,US
S1-270710830,single_match,false_negative_miss,1,0,0.0471,0.005,0.0421,True,US
S1-281429012,multi_match,false_negative_miss,2,0,0.0,0.0,0.0,True,US
S1-867300657,multi_match,underprediction,3,1,0.9998,0.9997,0.0001,True,US
S1-822477076,multi_match,underprediction,5,1,0.9997,0.4725,0.5272,True,US
S1-401556558,multi_match,underprediction,2,1,0.7939,0.2,0.5939,True,US
S1-951371445,single_match,perfect,1,1,0.9997,0.1086,0.8911,True,US
S1-359383409,multi_match,underprediction,5,1,0.6458,0.0001,0.6458,True,US
S1-605828293,single_match,false_negative_miss,1,0,0.0143,0.0049,0.0094,True,US
S1-729414536,multi_match,underprediction,3,1,0.9648,0.002,0.9629,True,US
S1-86294914,multi_match,false_negative_miss,4,0,0.0003,0.0,0.0003,True,INDIA
S1-884494854,multi_match,underprediction,4,2,0.9995,0.9919,0.0077,True,INDIA
S1-627616489,singleton,perfect,0,0,0.0002,0.0001,0.0001,True,US
S1-715379198,multi_match,perfect,2,2,0.9998,0.9837,0.0162,True,US
S1-662274439,multi_match,underprediction,6,1,0.9995,0.9991,0.0004,True,US
S1-745851027,multi_match,underprediction,2,1,0.6393,0.0015,0.6378,True,INDIA
S1-375695724,multi_match,underprediction,4,1,0.9996,0.9993,0.0003,True,US
S1-183269234,multi_match,false_negative_miss,5,0,0.3702,0.0207,0.3495,True,INDIA
S1-131477331,multi_match,false_negative_miss,3,0,0.3982,0.0002,0.398,True,US
S1-627681053,multi_match,underprediction,2,1,0.84,0.0005,0.8395,True,INDIA
S1-209682156,multi_match,underprediction,3,1,0.9997,0.2361,0.7636,True,US
S1-567272673,multi_match,false_negative_miss,2,0,0.0003,0.0002,0.0001,True,US
S1-777152683,multi_match,false_negative_miss,3,0,0.0,0.0,0.0,True,INDIA
S1-162082553,multi_match,false_negative_miss,2,0,0.0002,0.0001,0.0001,True,US
S1-876589043,multi_match,underprediction,2,1,0.8264,0.3731,0.4534,True,INDIA
S1-464639896,singleton,perfect,0,0,0.0,0.0,0.0,True,INDIA
S1-430960302,multi_match,underprediction,3,1,0.998,0.473,0.525,True,US
S1-799548267,single_match,perfect,1,1,0.986,0.2361,0.7499,True,US
S1-305073688,multi_match,underprediction,4,1,0.9994,0.9994,0.0,True,INDIA
S1-43048258,multi_match,underprediction,4,1,0.9997,0.0703,0.9294,True,INDIA
S1-885659644,multi_match,false_negative_miss,2,0,0.0003,0.0003,0.0001,True,US
S1-802710722,multi_match,false_negative_miss,6,0,0.0,0.0,0.0,True,INDIA
S1-194251975,single_match,mixed,1,1,0.6857,0.0015,0.6843,True,US
S1-747395768,multi_match,underprediction,5,1,0.816,0.5439,0.2721,True,INDIA
S1-24360435,multi_match,underprediction,5,1,0.8495,0.4331,0.4164,True,US
S1-765063712,multi_match,underprediction,7,1,0.9997,0.9997,0.0,True,US
S1-891579306,multi_match,underprediction,5,2,0.9986,0.9969,0.0017,True,INDIA
S1-521496572,multi_match,underprediction,3,1,0.9997,0.9997,0.0001,True,US
S1-385451019,multi_match,underprediction,5,1,0.988,0.6458,0.3421,True,US
S1-826980100,multi_match,false_negative_miss,3,0,0.0733,0.0003,0.073,True,US
S1-202997308,multi_match,underprediction,6,1,0.6005,0.0051,0.5954,True,INDIA
S1-538971129,multi_match,false_negative_miss,2,0,0.0015,0.0001,0.0014,True,US
S1-109293644,multi_match,underprediction,3,2,0.9999,0.9999,0.0,True,US
S1-600602654,multi_match,underprediction,4,2,0.9999,0.986,0.0139,True,INDIA
S1-897228348,multi_match,underprediction,2,1,0.9998,0.0003,0.9995,True,US
S1-348716450,multi_match,underprediction,7,1,0.9998,0.0035,0.9963,True,US
S1-765312847,multi_match,underprediction,2,1,0.9998,0.2361,0.7637,True,US
S1-155043608,multi_match,underprediction,4,1,0.9989,0.1078,0.8911,True,US
S1-510844532,multi_match,underprediction,3,1,0.9732,0.257,0.7162,True,US
S1-925053953,multi_match,perfect,2,2,0.9998,0.9905,0.0093,True,INDIA
S1-944258726,multi_match,underprediction,3,1,0.9973,0.7488,0.2485,True,INDIA
S1-627811399,multi_match,false_negative_miss,2,0,0.0,0.0,0.0,True,INDIA
S1-529219014,multi_match,underprediction,2,1,0.9998,0.0434,0.9564,True,US
S1-40660660,multi_match,underprediction,4,1,0.9971,0.9963,0.0008,True,INDIA
S1-957034956,multi_match,false_negative_miss,2,0,0.0035,0.0009,0.0026,True,US
S1-539726431,multi_match,underprediction,4,2,0.9998,0.9976,0.0023,True,US
S1-19346423,multi_match,underprediction,5,1,0.9992,0.0002,0.9991,True,US
S1-77719302,multi_match,underprediction,5,2,0.9987,0.997,0.0017,True,US
S1-664148969,multi_match,underprediction,4,1,0.5508,0.0003,0.5506,True,US
S1-139370452,multi_match,underprediction,4,2,0.9998,0.9993,0.0005,True,US
S1-826431586,multi_match,underprediction,3,2,0.9998,0.9997,0.0001,True,US
S1-119425997,multi_match,false_negative_miss,3,0,0.0001,0.0001,0.0001,True,US
S1-5183304,multi_match,perfect,2,2,0.9977,0.9782,0.0195,True,US
S1-468799658,multi_match,underprediction,3,1,0.9998,0.9993,0.0004,True,INDIA
S1-283982633,multi_match,false_negative_miss,4,0,0.0215,0.0009,0.0206,True,INDIA
S1-354563783,multi_match,underprediction,6,2,0.9998,0.9998,0.0,True,US
S1-539395819,multi_match,perfect,2,2,0.9995,0.9994,0.0001,True,US
S1-932970658,multi_match,underprediction,2,1,0.9986,0.4336,0.565,True,US
S1-864116614,multi_match,underprediction,5,1,0.9816,0.7993,0.1823,True,INDIA
S1-599000684,multi_match,perfect,2,2,0.9995,0.9994,0.0002,True,INDIA
S1-614162177,multi_match,underprediction,2,1,0.9953,0.9941,0.0011,True,US
S1-763619816,multi_match,underprediction,5,2,0.9993,0.9991,0.0002,True,US
S1-976560608,multi_match,underprediction,3,1,0.9996,0.0005,0.9991,True,US
S1-910030340,multi_match,false_negative_miss,4,0,0.0004,0.0001,0.0004,True,INDIA
S1-728568072,multi_match,underprediction,2,1,0.999,0.0001,0.9988,True,US
S1-442729367,multi_match,underprediction,4,2,0.9995,0.9983,0.0012,True,INDIA
S1-190449456,multi_match,underprediction,4,1,0.9998,0.9847,0.0151,True,INDIA
S1-339753524,multi_match,underprediction,2,1,0.9991,0.0388,0.9603,True,US
S1-261228567,multi_match,underprediction,2,1,0.9997,0.0003,0.9994,True,US
S1-339347461,multi_match,underprediction,5,2,0.9998,0.9997,0.0001,True,US
S1-95247413,multi_match,underprediction,3,1,0.9995,0.0005,0.9991,True,US
S1-866218303,multi_match,underprediction,5,1,0.5267,0.0,0.5267,True,US
S1-728382573,multi_match,underprediction,5,2,0.9996,0.9993,0.0003,True,US
S1-470161105,multi_match,false_negative_miss,2,0,0.0028,0.0023,0.0005,True,US
S1-175157020,multi_match,underprediction,5,2,0.9994,0.9953,0.0042,True,US
S1-149048999,multi_match,underprediction,7,2,0.9998,0.9996,0.0001,True,INDIA
S1-970613755,single_match,false_negative_miss,1,0,0.3169,0.0337,0.2832,True,INDIA
S1-991551759,multi_match,perfect,2,2,0.9997,0.9962,0.0035,True,US
S1-336294145,multi_match,underprediction,5,2,0.9987,0.9981,0.0007,True,US
S1-9382285,multi_match,underprediction,2,1,0.9772,0.2507,0.7265,True,US
S1-308515515,multi_match,underprediction,5,2,0.9996,0.9996,0.0,True,US
S1-826002804,multi_match,false_negative_miss,5,0,0.0148,0.0009,0.0139,True,INDIA
S1-691613790,multi_match,underprediction,2,1,0.9996,0.9356,0.064,True,INDIA
S1-659117619,multi_match,underprediction,4,2,0.9993,0.9954,0.0039,True,US
S1-158873968,multi_match,underprediction,3,1,0.9999,0.6183,0.3816,True,US
S1-253357843,multi_match,false_negative_miss,2,0,0.0,0.0,0.0,True,INDIA
S1-526699113,multi_match,underprediction,3,1,0.9993,0.0006,0.9987,True,US
S1-493144989,multi_match,false_negative_miss,2,0,0.0002,0.0001,0.0,True,US
S1-822634711,multi_match,underprediction,5,2,0.9994,0.9952,0.0042,True,US
S1-300657679,multi_match,underprediction,5,1,0.9998,0.4126,0.5872,True,INDIA
S1-964941267,multi_match,false_negative_miss,2,0,0.0,0.0,0.0,True,INDIA
S1-720387303,multi_match,underprediction,3,1,0.9996,0.0003,0.9992,True,US
S1-529745979,multi_match,underprediction,4,1,0.9985,0.9981,0.0004,True,US
S1-821415020,multi_match,underprediction,4,1,0.9999,0.0003,0.9996,True,US
S1-282985091,multi_match,underprediction,3,1,0.9967,0.978,0.0186,True,INDIA
S1-533143251,multi_match,underprediction,4,1,0.9972,0.0003,0.9969,True,US
S1-953680189,multi_match,underprediction,4,2,0.9998,0.9957,0.0041,True,US
S1-549092262,multi_match,false_negative_miss,6,0,0.0468,0.0007,0.0461,True,US
S1-613488464,multi_match,underprediction,2,1,0.9991,0.0012,0.9979,True,US
S1-770229624,multi_match,underprediction,6,1,0.9994,0.0012,0.9982,True,US
S1-241652703,multi_match,false_negative_miss,4,0,0.0193,0.0003,0.019,True,US
S1-271372279,multi_match,underprediction,6,2,0.9998,0.9971,0.0027,True,INDIA
S1-507266921,multi_match,underprediction,3,1,0.9496,0.0,0.9496,True,INDIA
S1-114746819,multi_match,underprediction,3,1,0.9994,0.0638,0.9356,True,INDIA
S1-270715464,multi_match,underprediction,5,1,0.9995,0.6545,0.345,True,INDIA
S1-363790352,single_match,perfect,1,1,0.9991,0.2819,0.7172,True,US
S1-932325108,multi_match,underprediction,2,1,0.9946,0.9936,0.0011,True,US
S1-544610147,multi_match,underprediction,4,1,0.9843,0.8009,0.1834,True,INDIA
S1-12901171,multi_match,false_negative_miss,3,0,0.0005,0.0002,0.0003,True,INDIA
S1-859332782,multi_match,underprediction,4,1,0.9988,0.0057,0.9931,True,US
S1-827244029,multi_match,false_negative_miss,4,0,0.0177,0.0012,0.0165,True,US
S1-79848959,multi_match,underprediction,4,1,0.9998,0.0,0.9998,True,INDIA
S1-741781372,multi_match,underprediction,4,2,0.9997,0.9948,0.005,True,US
S1-464626663,multi_match,underprediction,5,1,0.9997,0.0177,0.982,True,US
S1-250770778,multi_match,underprediction,6,2,0.9989,0.9989,0.0,True,US
S1-49306673,multi_match,false_negative_miss,4,0,0.4568,0.2107,0.2461,True,US
S1-891203593,singleton,perfect,0,0,0.0003,0.0002,0.0001,True,US
S1-144902757,multi_match,underprediction,4,1,0.9997,0.0002,0.9995,True,US
S1-43676264,multi_match,underprediction,4,2,0.9996,0.9992,0.0004,True,US
S1-634336318,multi_match,underprediction,7,2,0.9918,0.9634,0.0284,True,US
S1-97811293,multi_match,underprediction,6,2,0.9988,0.9968,0.002,True,US
S1-230401704,multi_match,underprediction,3,2,0.9997,0.9768,0.0229,True,US
S1-928072825,multi_match,underprediction,2,1,0.9962,0.0003,0.9959,True,US
S1-67528546,single_match,false_negative_miss,1,0,0.0074,0.0006,0.0068,True,INDIA
S1-82676926,single_match,perfect,1,1,0.8991,0.0003,0.8988,True,INDIA
S1-558508767,multi_match,underprediction,4,1,0.9995,0.9994,0.0001,True,US
S1-599182917,multi_match,underprediction,2,1,0.9995,0.0071,0.9923,True,INDIA
S1-167236826,multi_match,false_negative_miss,3,0,0.0003,0.0002,0.0001,True,INDIA
S1-124163988,multi_match,underprediction,3,1,0.985,0.0001,0.9849,True,INDIA
S1-22966855,multi_match,underprediction,4,1,0.9999,0.0013,0.9985,True,US
S1-556279709,multi_match,underprediction,4,2,0.9998,0.9997,0.0001,True,US
S1-50121431,multi_match,perfect,2,2,0.9991,0.9955,0.0036,True,US
S1-686971754,multi_match,perfect,2,2,0.9998,0.9997,0.0002,True,INDIA
S1-606259776,multi_match,underprediction,4,1,0.5984,0.0001,0.5983,True,US
S1-483047532,multi_match,underprediction,6,1,0.9999,0.2361,0.7638,True,US
S1-114741130,multi_match,underprediction,4,1,0.9999,0.9982,0.0017,True,INDIA
S1-361563051,multi_match,underprediction,6,1,0.9998,0.9995,0.0003,True,INDIA
S1-785873635,multi_match,underprediction,7,2,0.9997,0.9997,0.0,True,US
S1-105203781,multi_match,underprediction,6,1,0.9997,0.6183,0.3815,True,US
S1-406080161,multi_match,underprediction,3,1,0.9984,0.0001,0.9983,True,US
S1-981865023,multi_match,underprediction,6,1,0.9994,0.9989,0.0005,True,US
S1-8685126,multi_match,underprediction,3,2,0.9996,0.9994,0.0003,True,INDIA
S1-466508677,multi_match,false_negative_miss,3,0,0.0,0.0,0.0,True,INDIA
S1-179604101,multi_match,underprediction,3,1,0.9995,0.0485,0.951,True,US
S1-279319614,multi_match,underprediction,3,2,0.9964,0.9876,0.0088,True,US
S1-883127720,multi_match,underprediction,4,1,0.9982,0.3156,0.6826,True,INDIA
S1-147080481,multi_match,underprediction,5,1,0.9998,0.0963,0.9035,True,US
S1-366343863,multi_match,false_negative_miss,5,0,0.3359,0.0004,0.3355,True,US
S1-820355225,multi_match,underprediction,7,2,0.9994,0.9959,0.0035,True,INDIA
S1-589219064,multi_match,underprediction,3,1,0.9972,0.1544,0.8428,True,US
S1-833618051,multi_match,underprediction,4,1,0.9661,0.0004,0.9657,True,INDIA
S1-159069904,multi_match,underprediction,3,1,0.9999,0.9998,0.0001,True,US
S1-864004641,multi_match,false_negative_miss,5,0,0.0013,0.0002,0.0011,True,INDIA
S1-887116289,multi_match,underprediction,3,1,0.9984,0.0647,0.9337,True,US
S1-941708758,single_match,false_negative_miss,1,0,0.0005,0.0004,0.0002,True,US
S1-842149352,multi_match,underprediction,6,2,0.9989,0.9987,0.0002,True,US
S1-802090545,multi_match,underprediction,3,1,0.9977,0.9874,0.0103,True,INDIA
S1-440110504,multi_match,underprediction,7,1,0.9693,0.9635,0.0058,True,INDIA
S1-912780141,multi_match,underprediction,2,1,0.9345,0.0116,0.9229,True,US
S1-403997793,single_match,false_negative_miss,1,0,0.0005,0.0003,0.0002,True,INDIA
S1-234575303,multi_match,false_negative_miss,3,0,0.0003,0.0002,0.0001,True,US
S1-853723051,multi_match,underprediction,5,2,0.9978,0.9964,0.0015,True,INDIA
S1-769499158,single_match,perfect,1,1,0.9995,0.0003,0.9992,True,US
S1-831671706,multi_match,false_negative_miss,2,0,0.473,0.009,0.464,True,US
S1-78132596,multi_match,underprediction,6,1,0.9992,0.9789,0.0203,True,INDIA
S1-873452539,multi_match,perfect,2,2,0.9998,0.9973,0.0024,True,INDIA
S1-699406605,multi_match,underprediction,6,1,0.9996,0.0,0.9996,True,INDIA
S1-570930211,multi_match,false_negative_miss,3,0,0.0001,0.0001,0.0,True,US
S1-862851779,multi_match,underprediction,7,1,0.9998,0.9822,0.0176,True,US
S1-277523078,multi_match,underprediction,5,2,0.9998,0.9989,0.0009,True,INDIA
S1-203488970,multi_match,underprediction,3,1,0.9968,0.0,0.9968,True,US
S1-376819358,multi_match,underprediction,4,1,0.9981,0.0,0.9981,True,INDIA
S1-384202739,multi_match,underprediction,4,2,0.9998,0.9981,0.0017,True,US
S1-695650086,multi_match,underprediction,7,1,0.9961,0.5961,0.4,True,US
S1-867749303,multi_match,underprediction,3,2,0.9998,0.9996,0.0001,True,US
S1-623461621,multi_match,false_negative_miss,3,0,0.0001,0.0001,0.0001,True,US
S1-599796894,multi_match,underprediction,4,1,0.9888,0.0009,0.9879,True,US
S1-260695594,multi_match,underprediction,5,1,0.9996,0.0002,0.9994,True,US
S1-360170625,multi_match,underprediction,2,1,0.9984,0.9969,0.0014,True,US
S1-835013275,multi_match,underprediction,4,2,0.9943,0.981,0.0133,True,US
S1-70925459,multi_match,underprediction,3,2,0.9973,0.9752,0.0221,True,INDIA
S1-712179718,multi_match,underprediction,2,1,0.9993,0.0001,0.9992,True,INDIA
S1-322234084,multi_match,perfect,2,2,0.9992,0.9576,0.0415,True,INDIA
S1-537509520,multi_match,underprediction,4,1,0.9996,0.9995,0.0001,True,US
S1-300739095,multi_match,underprediction,4,1,0.9996,0.4427,0.557,True,INDIA
S1-677167357,multi_match,underprediction,2,1,0.9997,0.0023,0.9974,True,INDIA
S1-161556164,multi_match,underprediction,5,1,0.9994,0.9158,0.0836,True,INDIA
