s1_id,true_id,source,current_status,name_tfidf,address_tfidf,char_ngram,token_retrieval,numeric,multiscript,rescued_by,reason_if_still_missed
S1-554560722,S3-152573034,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-15326347,S2-536478412,S2,HIT,1,1,1,0,0,0,already_hit,
S1-729860168,S2-243899579,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-967399132,S3-651171467,S3,HIT,0,1,0,0,0,0,already_hit,
S1-623147902,S2-134172342,S2,HIT,1,1,1,1,0,0,already_hit,
S1-62395269,S3-328592163,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-382063548,S2-514865149,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-20091251,S2-951568558,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-667018874,S2-362124726,S2,HIT,1,1,1,0,1,0,already_hit,
S1-155814648,S2-783834629,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-216511119,S3-700997777,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-169836978,S3-212482530,S3,HIT,1,1,1,0,0,0,already_hit,
S1-305783479,S3-478659807,S3,HIT,0,1,0,0,0,0,already_hit,
S1-360683127,S2-472928869,S2,HIT,1,1,1,1,0,0,already_hit,
S1-60991785,S3-653061578,S3,HIT,1,1,1,0,0,0,already_hit,
S1-239986792,S2-765322116,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-991841132,S3-982259858,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-699955992,S2-619457951,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-522840559,S2-340115948,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-327553650,S3-818117685,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-819659366,S2-316371012,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-868064087,S3-613605522,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-600088932,S3-687429254,S3,HIT,1,1,1,0,0,0,already_hit,
S1-102971431,S3-694900421,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-20928731,S3-654566991,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-133868991,S3-994863284,S3,HIT,1,0,1,0,0,0,already_hit,
S1-247132924,S2-569358324,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-620608935,S2-830502695,S2,HIT,0,0,0,0,0,0,none,
S1-455534410,S3-168537003,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-422131594,S2-608251563,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-224750703,S2-565794433,S2,HIT,1,1,1,1,0,0,already_hit,
S1-997517893,S2-72211662,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-533049965,S3-342598553,S3,HIT,1,1,1,0,0,0,already_hit,
S1-888312490,S2-256154934,S2,HIT,0,1,0,0,0,0,already_hit,
S1-572666706,S2-105969495,S2,HIT,1,1,1,0,0,0,already_hit,
S1-200656762,S2-747118938,S2,HIT,1,0,1,1,0,0,already_hit,
S1-974825292,S2-848151369,S2,HIT,1,1,1,1,0,0,already_hit,
S1-196747008,S2-878616985,S2,HIT,0,1,0,0,0,0,already_hit,
S1-412886077,S3-896455838,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-384957255,S3-877822350,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-916406672,S3-972710686,S3,HIT,1,1,1,0,1,0,already_hit,
S1-761010516,S2-703236423,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-908259334,S2-999552480,S2,HIT,1,1,1,0,0,0,already_hit,
S1-507776698,S2-167472486,S2,HIT,1,1,1,1,0,0,already_hit,
S1-270844042,S3-669333916,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-792880767,S2-674757555,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-115773611,S2-334963302,S2,HIT,1,1,1,1,0,0,already_hit,
S1-12041665,S3-632166214,S3,HIT,1,1,1,0,0,0,already_hit,
S1-990759721,S3-67607585,S3,HIT,1,1,1,1,0,0,already_hit,
S1-245096108,S3-572075237,S3,HIT,0,1,0,0,0,0,already_hit,
S1-857022301,S2-495512988,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-657657132,S2-785466877,S2,HIT,1,1,1,0,0,0,already_hit,
S1-351358518,S3-816518001,S3,HIT,1,1,1,0,1,0,already_hit,
S1-910150597,S3-872314779,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-672296545,S2-350900506,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-495348398,S3-320157567,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-27455843,S3-408770647,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-629464448,S2-128438878,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-332388880,S2-317439682,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-226564818,S2-711919787,S2,HIT,1,1,1,0,0,0,already_hit,
S1-585293112,S2-103576266,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-915189817,S2-613686982,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-31462693,S3-446281710,S3,HIT,1,1,1,1,0,0,already_hit,
S1-914020122,S3-96720750,S3,HIT,1,1,1,0,0,0,already_hit,
S1-838617018,S3-357166329,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-697777760,S2-881990659,S2,HIT,1,1,1,0,0,0,already_hit,
S1-784952994,S3-615381728,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-378546251,S3-86302557,S3,HIT,1,1,1,1,0,0,already_hit,
S1-205889045,S3-189003755,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-331839088,S2-760334749,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-415274790,S2-556253454,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-560848017,S2-635069820,S2,HIT,1,0,1,0,0,0,already_hit,
S1-997553932,S3-12110735,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-189106248,S3-510601667,S3,HIT,1,1,1,1,0,0,already_hit,
S1-561463598,S3-821978868,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-791155002,S3-248988487,S3,HIT,1,0,1,0,0,0,already_hit,
S1-362007759,S3-567416933,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-617741036,S2-662714245,S2,HIT,1,1,1,1,0,0,already_hit,
S1-284582618,S3-212740726,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-511561869,S2-414560620,S2,HIT,0,1,0,1,0,0,already_hit,
S1-704479363,S2-749009937,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-810581309,S2-242906134,S2,HIT,1,0,1,1,0,0,already_hit,
S1-584442364,S2-324017658,S2,HIT,1,1,1,0,0,0,already_hit,
S1-40587009,S3-572487808,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-586469515,S2-222845610,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-321082989,S2-731904539,S2,HIT,1,1,1,1,0,0,already_hit,
S1-171983883,S3-956655505,S3,HIT,0,1,0,0,0,0,already_hit,
S1-31462693,S2-509313225,S2,HIT,1,1,1,1,0,0,already_hit,
S1-434417645,S2-918522442,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-14310054,S2-515261411,S2,HIT,1,1,1,0,0,0,already_hit,
S1-633779655,S2-24729487,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-732585910,S2-629464354,S2,HIT,1,1,1,0,0,0,already_hit,
S1-953369117,S2-880659404,S2,HIT,1,1,1,0,0,0,already_hit,
S1-622374625,S2-42368602,S2,HIT,1,1,1,0,0,0,already_hit,
S1-90032658,S2-106634547,S2,HIT,0,1,0,0,0,0,already_hit,
S1-929809097,S2-753114601,S2,HIT,1,1,1,1,0,0,already_hit,
S1-942221484,S3-686152183,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-109132023,S2-114258465,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-652689400,S2-728919890,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-349027619,S2-395364065,S2,HIT,1,0,1,1,0,0,already_hit,
S1-81975432,S2-114742709,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-199042405,S3-343110100,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-817125131,S3-507655991,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-796524983,S2-622237572,S2,HIT,0,1,0,0,0,0,already_hit,
S1-239986792,S3-199318293,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-303700722,S3-653201180,S3,HIT,0,1,0,0,0,0,already_hit,
S1-324847870,S2-846173445,S2,HIT,1,1,1,0,0,0,already_hit,
S1-509332273,S2-759707242,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-51112073,S3-278490154,S3,HIT,1,1,1,0,0,0,already_hit,
S1-476022166,S3-128810427,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-623147902,S2-336823319,S2,HIT,1,1,1,1,0,0,already_hit,
S1-416130915,S3-523882766,S3,HIT,1,1,1,0,0,0,already_hit,
S1-967735640,S2-155233311,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-901987948,S2-592232997,S2,HIT,1,1,1,1,0,0,already_hit,
S1-107328074,S3-129572100,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-31205819,S3-704524429,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-633523699,S3-613416520,S3,HIT,0,1,0,0,1,0,already_hit,
S1-312473512,S3-854733992,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-763758768,S3-255981294,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-480055007,S2-761679848,S2,HIT,1,1,1,1,0,0,already_hit,
S1-881510394,S3-874089635,S3,HIT,1,1,1,1,0,0,already_hit,
S1-602752445,S2-969688914,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-823731657,S3-724585046,S3,HIT,0,1,0,0,1,0,already_hit,
S1-990224592,S3-241465619,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-382138150,S2-623262711,S2,HIT,1,1,1,0,0,0,already_hit,
S1-805549305,S3-900793526,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-352234501,S2-379384733,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-493059116,S3-955189510,S3,HIT,1,1,1,1,0,0,already_hit,
S1-601117798,S3-600842644,S3,HIT,1,1,1,0,0,0,already_hit,
S1-155814648,S3-806093061,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-409859544,S3-245907607,S3,HIT,1,1,1,0,0,0,already_hit,
S1-661173194,S2-535975490,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-579682598,S2-163820222,S2,HIT,1,1,1,0,0,0,already_hit,
S1-451179345,S3-5001090,S3,HIT,1,1,1,1,1,0,already_hit,
S1-476195607,S2-208940059,S2,HIT,0,1,0,0,0,0,already_hit,
S1-680008372,S2-474048096,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-736761428,S3-626502006,S3,HIT,1,1,1,0,1,0,already_hit,
S1-292766321,S3-892376483,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-400872192,S3-463912159,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-326888389,S3-377226287,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-285459966,S2-25536093,S2,HIT,1,1,1,1,0,0,already_hit,
S1-142056968,S3-690933327,S3,HIT,1,1,1,0,0,0,already_hit,
S1-136894582,S3-975464331,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-979463930,S3-364288728,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-477162050,S3-140003968,S3,HIT,1,1,1,1,0,0,already_hit,
S1-509961458,S2-842050450,S2,HIT,1,1,1,1,0,0,already_hit,
S1-826696794,S3-496641964,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-803160323,S3-844972422,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-775313117,S2-667053303,S2,HIT,1,1,1,0,0,0,already_hit,
S1-209427810,S2-484906568,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-510197667,S3-262493982,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-909532705,S2-592311860,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-449643256,S2-220837274,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-108314429,S3-769192503,S3,HIT,1,1,1,0,0,0,already_hit,
S1-494028959,S3-884773371,S3,HIT,1,1,1,0,0,0,already_hit,
S1-790201877,S3-537066321,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-864658047,S2-507396071,S2,HIT,1,1,1,1,0,0,already_hit,
S1-64057623,S3-186941254,S3,HIT,1,1,1,1,0,0,already_hit,
S1-73905239,S2-718967282,S2,HIT,1,1,1,0,0,0,already_hit,
S1-58259520,S3-74640007,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-245441123,S3-370285296,S3,HIT,1,1,1,1,0,0,already_hit,
S1-905824996,S3-281666162,S3,HIT,1,1,1,0,0,0,already_hit,
S1-71612684,S2-814337491,S2,HIT,1,1,1,1,0,0,already_hit,
S1-957630265,S3-842597154,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-200376709,S2-335625395,S2,HIT,1,1,1,0,0,0,already_hit,
S1-978947873,S2-134045909,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-760830552,S2-234680753,S2,HIT,1,1,1,1,0,0,already_hit,
S1-392245358,S3-976471262,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-540623330,S2-765372978,S2,HIT,1,1,1,0,0,0,already_hit,
S1-776993257,S3-614603108,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-850758051,S3-694409873,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-378164136,S3-216533672,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-102769539,S2-372904375,S2,HIT,1,1,1,0,0,0,already_hit,
S1-484025155,S2-594101208,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-959221757,S2-807375410,S2,HIT,1,1,1,0,0,0,already_hit,
S1-807703451,S2-854480186,S2,HIT,1,1,1,1,0,0,already_hit,
S1-873588428,S3-498505052,S3,HIT,1,1,1,0,0,0,already_hit,
S1-946221985,S2-833081173,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-436640256,S3-382614178,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-563586539,S3-451031452,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-440550738,S2-258089657,S2,HIT,0,1,0,1,0,0,already_hit,
S1-34569924,S3-808101159,S3,HIT,1,1,1,1,0,0,already_hit,
S1-556629301,S2-440751619,S2,HIT,1,1,1,1,0,0,already_hit,
S1-422772138,S2-786010216,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-9848988,S2-427329492,S2,HIT,1,1,1,0,1,0,already_hit,
S1-14310054,S3-576716684,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-498703392,S3-245941304,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-317981351,S3-43055044,S3,HIT,1,1,1,0,0,0,already_hit,
S1-199459184,S3-330995446,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-611106612,S2-392770970,S2,HIT,0,1,0,0,0,0,already_hit,
S1-115773611,S2-914733794,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-475750986,S3-544276823,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-615144404,S2-597653318,S2,HIT,1,1,1,0,0,0,already_hit,
S1-402237262,S3-878938000,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-328738810,S3-628408314,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-803676246,S2-28172950,S2,HIT,0,1,0,0,1,0,already_hit,
S1-955594204,S3-240460267,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-725250835,S3-989722269,S3,HIT,1,0,1,1,0,0,already_hit,
S1-229555888,S2-554839207,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-204848731,S2-612019971,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-913306799,S3-632560586,S3,HIT,1,1,1,0,0,0,already_hit,
S1-710909094,S3-57569233,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-419129929,S3-717640722,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-147278478,S2-471405589,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-422926253,S2-906882157,S2,HIT,1,1,1,0,0,0,already_hit,
S1-209962563,S2-816963630,S2,HIT,1,1,1,0,0,0,already_hit,
S1-73968355,S2-295026002,S2,HIT,1,1,1,0,0,0,already_hit,
S1-516705356,S3-825982663,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-881015038,S2-774828760,S2,HIT,0,1,0,0,0,0,already_hit,
S1-766372261,S2-93829147,S2,HIT,1,1,1,1,0,0,already_hit,
S1-227546659,S3-862488879,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-522840559,S3-591927566,S3,HIT,1,1,1,0,0,0,already_hit,
S1-832279158,S2-553623372,S2,HIT,1,1,1,1,0,0,already_hit,
S1-386703703,S2-719251484,S2,HIT,1,1,1,0,1,0,already_hit,
S1-877882228,S3-536112340,S3,HIT,1,1,1,0,0,0,already_hit,
S1-499242108,S3-493592343,S3,HIT,1,1,1,1,0,0,already_hit,
S1-357079669,S3-218669156,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-49462470,S3-24609552,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-435587816,S2-647226257,S2,HIT,1,1,1,1,0,0,already_hit,
S1-902621471,S3-673626289,S3,HIT,1,1,1,0,0,0,already_hit,
S1-4024559,S3-47677372,S3,HIT,1,1,1,0,0,0,already_hit,
S1-447103941,S3-285137525,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-426033453,S3-626254589,S3,HIT,1,1,1,0,0,0,already_hit,
S1-942011133,S3-458084180,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-763791563,S3-763265801,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-200572754,S2-746167157,S2,HIT,1,1,1,1,0,0,already_hit,
S1-300609714,S3-577589794,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-823546667,S2-78487028,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-570889630,S3-661768680,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-29956173,S3-540633918,S3,HIT,1,1,1,0,0,0,already_hit,
S1-328371553,S2-498981187,S2,HIT,1,1,1,0,0,0,already_hit,
S1-380839864,S2-825798251,S2,HIT,0,1,0,0,0,0,already_hit,
S1-800687701,S3-417456610,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-521250108,S3-654422236,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-736499135,S3-599313275,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-972836911,S3-709132452,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-46310979,S3-649597299,S3,HIT,1,1,1,0,0,0,already_hit,
S1-950265172,S3-378280639,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-313115959,S3-500926556,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-917590063,S2-127784251,S2,HIT,1,1,1,1,0,0,already_hit,
S1-506720235,S2-475436632,S2,HIT,1,1,1,0,0,0,already_hit,
S1-767751148,S2-720150514,S2,HIT,1,1,1,1,1,0,already_hit,
S1-6344565,S2-480313555,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-481435511,S2-187305866,S2,HIT,1,1,1,1,0,0,already_hit,
S1-184420835,S3-402199384,S3,HIT,1,1,1,1,0,0,already_hit,
S1-650567604,S3-519433665,S3,HIT,1,1,1,0,0,0,already_hit,
S1-435229220,S2-822045027,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-563586539,S3-187679854,S3,HIT,1,0,1,0,0,0,already_hit,
S1-559946790,S2-653494868,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-862715502,S3-911334411,S3,HIT,1,0,1,0,0,0,already_hit,
S1-975150347,S3-181400739,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-9848988,S3-740246310,S3,HIT,1,1,1,0,1,0,already_hit,
S1-74446127,S2-425440483,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-324847870,S2-99918456,S2,HIT,1,1,1,0,0,0,already_hit,
S1-652651286,S2-544013831,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-154383438,S2-76253348,S2,HIT,1,1,1,0,0,0,already_hit,
S1-459898634,S3-777644400,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-752971281,S3-387212712,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-985038901,S2-228558022,S2,HIT,1,1,1,0,1,0,already_hit,
S1-564223388,S2-447028643,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-384217569,S2-540484958,S2,HIT,1,1,1,1,0,0,already_hit,
S1-372752185,S3-262376595,S3,HIT,1,1,1,0,0,0,already_hit,
S1-830274816,S2-821165257,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-400371708,S3-110441333,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-118901869,S2-49043610,S2,HIT,1,1,1,0,0,0,already_hit,
S1-462108517,S2-392181944,S2,HIT,1,1,1,0,0,0,already_hit,
S1-116728901,S3-100730890,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-182297791,S2-905503591,S2,HIT,1,1,1,1,0,0,already_hit,
S1-872302647,S3-983622567,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-736162578,S2-768904788,S2,HIT,1,1,1,0,0,0,already_hit,
S1-341133443,S3-682201963,S3,HIT,1,1,1,0,0,0,already_hit,
S1-967514668,S3-474668830,S3,HIT,1,1,1,0,0,0,already_hit,
S1-913982291,S3-481856638,S3,HIT,1,1,1,0,0,0,already_hit,
S1-387008828,S3-150134266,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-395920256,S2-397582282,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-648136590,S3-778221442,S3,HIT,1,1,1,0,0,0,already_hit,
S1-381408998,S3-7257462,S3,HIT,1,1,1,0,0,0,already_hit,
S1-853993166,S3-792063821,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-30695964,S3-581427228,S3,HIT,1,1,1,1,0,0,already_hit,
S1-476831471,S3-287210969,S3,HIT,1,1,1,0,1,0,already_hit,
S1-422318491,S2-33252341,S2,HIT,1,1,1,0,0,0,already_hit,
S1-513693430,S2-146189707,S2,HIT,1,1,1,1,0,0,already_hit,
S1-964972529,S3-175388535,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-493944613,S3-653928766,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-227361974,S2-165393565,S2,HIT,1,1,1,1,0,0,already_hit,
S1-58789724,S3-568853749,S3,HIT,0,1,0,0,0,0,already_hit,
S1-639091249,S3-217715060,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-411926733,S3-893015030,S3,HIT,1,1,1,1,0,0,already_hit,
S1-588939036,S2-96654769,S2,HIT,1,1,1,1,0,0,already_hit,
S1-745303317,S2-833734172,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-397900824,S3-574804778,S3,HIT,0,1,0,1,0,0,already_hit,
S1-185724001,S2-296771248,S2,HIT,1,1,1,0,0,0,already_hit,
S1-172179362,S2-587887764,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-506296494,S2-344747224,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-512220754,S3-585963131,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-438638381,S3-549997447,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-297374091,S2-478597859,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-937984740,S3-272813635,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-485776900,S2-789005107,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-638110492,S3-4332992,S3,HIT,0,0,0,0,0,0,already_hit,
S1-8860800,S3-656097144,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-953665805,S3-179451256,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-740533054,S3-451787954,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-145950089,S3-812978425,S3,HIT,0,0,0,0,0,0,none,
S1-745839307,S3-351363561,S3,HIT,1,1,1,0,0,0,already_hit,
S1-794999036,S3-897938798,S3,HIT,1,1,1,0,0,0,already_hit,
S1-261253059,S3-176789925,S3,HIT,1,0,1,0,0,0,already_hit,
S1-658439443,S2-60493738,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-627443733,S3-709518255,S3,HIT,1,1,1,0,0,0,already_hit,
S1-962002773,S3-100544217,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-700815000,S3-125014062,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-806442558,S2-357504518,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-629806428,S2-717756256,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-672222074,S2-16399572,S2,HIT,1,1,1,0,0,0,already_hit,
S1-676936062,S2-462522031,S2,HIT,1,1,1,0,0,0,already_hit,
S1-913921484,S3-618877399,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-96384267,S2-518462735,S2,HIT,0,1,0,0,0,0,already_hit,
S1-997382020,S2-920992835,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-547971316,S3-155529818,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-524597476,S2-110097744,S2,HIT,1,1,1,0,0,0,already_hit,
S1-235360444,S2-288654694,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-142155533,S2-854531617,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-116561830,S2-781953398,S2,HIT,1,1,1,0,0,0,already_hit,
S1-533445371,S3-9146199,S3,HIT,0,1,0,0,0,0,already_hit,
S1-159514912,S2-360866621,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-856667356,S2-415522825,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-682825529,S2-900825531,S2,HIT,1,1,1,0,0,0,already_hit,
S1-403174703,S2-786229273,S2,HIT,1,0,1,0,0,0,already_hit,
S1-392219093,S3-977089358,S3,HIT,0,1,0,0,0,0,already_hit,
S1-66330797,S2-280619166,S2,HIT,1,1,1,0,0,0,already_hit,
